video_id,cor_left_hindfoot_angle_mean,cor_left_hindfoot_angle_std,cor_left_hindfoot_angle_max,cor_left_hindfoot_angle_min,cor_left_hindfoot_angle_range,cor_left_hindfoot_angle_mid_mean,cor_left_hindfoot_angle_mid_std,cor_left_foot_rotation_mean,cor_left_foot_rotation_std,cor_left_foot_rotation_max,cor_left_foot_rotation_min,cor_left_foot_rotation_range,cor_left_foot_rotation_mid_mean,cor_left_foot_rotation_mid_std,cor_left_knee_progression_angle_mean,cor_left_knee_progression_angle_std,cor_left_knee_progression_angle_max,cor_left_knee_progression_angle_min,cor_left_knee_progression_angle_range,cor_left_knee_progression_angle_mid_mean,cor_left_knee_progression_angle_mid_std,cor_pelvic_obliquity_mean,cor_pelvic_obliquity_std,cor_pelvic_obliquity_max,cor_pelvic_obliquity_min,cor_pelvic_obliquity_range,cor_pelvic_obliquity_mid_mean,cor_pelvic_obliquity_mid_std,cor_pelvic_rotation_mean,cor_pelvic_rotation_std,cor_pelvic_rotation_max,cor_pelvic_rotation_min,cor_pelvic_rotation_range,cor_pelvic_rotation_mid_mean,cor_pelvic_rotation_mid_std,cor_lateral_trunk_shift_mean,cor_lateral_trunk_shift_std,cor_lateral_trunk_shift_max,cor_lateral_trunk_shift_min,cor_lateral_trunk_shift_range,cor_lateral_trunk_shift_mid_mean,cor_lateral_trunk_shift_mid_std,_view,_num_frames,sag_left_ankle_angle_stance_max,sag_left_ankle_angle_stance_max_std,sag_left_ankle_angle_swing_max,sag_left_ankle_angle_swing_max_std,sag_left_knee_angle_stance_min,sag_left_knee_angle_stance_min_std,sag_left_knee_angle_swing_min,sag_left_knee_angle_swing_min_std,sag_left_knee_angle_swing_max,sag_left_knee_angle_swing_max_std,sag_left_hip_angle_stance_min,sag_left_hip_angle_stance_min_std,sag_left_hip_angle_swing_max,sag_left_hip_angle_swing_max_std,sag_left_initial_contact_angle_at_ic,sag_left_initial_contact_angle_at_ic_std,sag_left_heel_height_norm_late_stance_min,sag_left_initial_contact_angle_mean,sag_left_initial_contact_angle_std,sag_left_initial_contact_angle_max,sag_left_initial_contact_angle_min,sag_left_initial_contact_angle_range,sag_left_heel_height_norm_mean,sag_left_heel_height_norm_std,sag_left_heel_height_norm_max,sag_left_heel_height_norm_min,sag_left_heel_height_norm_range,sag_left_ankle_angle_mean,sag_left_ankle_angle_std,sag_left_ankle_angle_max,sag_left_ankle_angle_min,sag_left_ankle_angle_range,sag_left_foot_clearance_norm_mean,sag_left_foot_clearance_norm_std,sag_left_foot_clearance_norm_max,sag_left_foot_clearance_norm_min,sag_left_foot_clearance_norm_range,sag_left_knee_angle_mean,sag_left_knee_angle_std,sag_left_knee_angle_max,sag_left_knee_angle_min,sag_left_knee_angle_range,sag_left_hip_angle_mean,sag_left_hip_angle_std,sag_left_hip_angle_max,sag_left_hip_angle_min,sag_left_hip_angle_range,sag_left_trunk_inclination_mean,sag_left_trunk_inclination_std,sag_left_trunk_inclination_max,sag_left_trunk_inclination_min,sag_left_trunk_inclination_range
0019/0019-0002_left_0-140_filtered_pose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,141,12.535187233908175,0.0,-3.3034248308463674,0.0,23.40041453635925,0.0,3.3797034893199793,0.0,25.400965003881225,0.0,-17.091932580994467,0.0,32.431833333866365,0.0,-12.100052288706756,11.76003896069724,-0.13938862481332123,-13.639643072471944,22.96222296550961,39.67914867702204,-77.95320852935409,117.63235720637613,-0.032589764474196044,0.06339229975152362,0.1950369305481818,-0.15185468094439128,0.3468916114925731,-0.23324858141969082,10.957963004978831,46.5992787160564,-73.2952848771285,119.8945635931849,0.0191569700320466,0.039473073859873184,0.2554136824039974,0.0,0.2554136824039974,23.52534926216005,18.501106298853415,71.6930544738179,2.206629834478491,69.4864246393394,8.019202297451706,14.460686148103937,32.431833333866365,-20.31706261845457,52.748895952320936,4.555350257386606,2.0894272124000497,8.31527870523157,-0.8648402647268855,9.180118969958455
0019/0019-0002_left_1590-1816_filtered_pose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,227,5.371542658996901,3.141144771072817,2.890149293680139,0.09087996619730632,3.780528298885116,2.210943615776472,1.592240869359557,1.5942044644804696,37.001817477832645,7.64188610742417,-12.67743063284341,0.2987668858396404,30.858783552061766,4.603747519822292,-5.057921918355812,0.19812481820381078,-0.15945049807394093,-20.670898820301502,25.600522754237826,81.05631377256285,-72.13389433233473,153.19020810489758,-0.04874003347872739,0.06153202325617502,0.20070203010932802,-0.16670438508722726,0.36740641519655526,-3.5586610118021023,13.677748142541667,58.13341697041854,-89.6684466256456,147.80186359606415,0.018210425137268192,0.043969188194320344,0.2774099288646732,0.0,0.2774099288646732,23.204568927191268,18.824128676255803,75.3298862714309,-0.12002676432788917,75.44991303575878,7.555621739520066,15.280855980147445,35.46253107188406,-19.72180676203581,55.18433783391987,-0.11649902909097351,6.335577999921007,11.118950898424128,-13.230902995171126,24.349853893595252
0019/0019-0002_left_2442-2684_filtered_pose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,243,14.134330496866724,0.0,14.478454919515244,0.0,0.1379875256030232,0.0,0.6449523878254411,0.0,69.92250532843111,0.0,-20.59965868984557,0.0,24.938715362553125,0.0,-5.3089201939483095,0.9456212539102928,-0.14716482599218553,-20.805024618107364,25.125933499754474,26.218299870260065,-76.40588346370038,102.62418333396045,-0.04989658018260383,0.056342105938787676,0.06494803653081908,-0.16263712465199837,0.22758516118281746,-2.8760121457796437,15.487942874945913,14.478454919515244,-70.97487218479654,85.45332710431178,0.011029322618439369,0.0160176116366893,0.0764007415336889,0.0,0.0764007415336889,24.576769088062374,18.346527270749647,76.91016404838605,0.1379875256030232,76.77217652278303,4.469465979022697,13.44816015931798,31.224722156615996,-22.744697738677417,53.96941989529341,2.8398573560661116,4.041219018629889,8.794101384062404,-8.642127963738652,17.436229347801056
0019/0019-0002_left_772-1015_filtered_pose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,244,8.717400245581437,4.30244504149892,3.3423737647640905,1.0361803560511902,4.6592774008661735,1.7868010337031848,0.4408565587301325,1.4702706670163082,49.08433845856653,5.160280138035439,-18.046129263269847,1.1835583363398143,27.00846975785913,1.645225155200933,-6.806216813545831,3.3820418208101595,-0.16295988642822656,-20.954749808459713,23.569426423304822,47.18473473353076,-74.73181461473159,121.91654934826235,-0.049693505490561535,0.0589214026454993,0.19969709553245407,-0.16820366114959345,0.3679007566820475,-3.483308084732701,11.541644862970008,45.24586096201892,-46.879999729577236,92.12586069159616,0.01377956185697517,0.03135891901503478,0.26361748157237674,0.0,0.26361748157237674,23.886049908642114,19.660463264666863,79.7692495667916,-1.0294141082861756,80.79866367507778,5.378210317092354,13.631176080872756,30.513597822807185,-19.22968759960966,49.74328542241685,2.002519752022649,4.409380491035246,9.117387487229085,-9.337249243409474,18.45463673063856
0019/0019-0002_right_1217-1458_filtered_pose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,242,35.700268628281314,16.78065241465962,18.96130321441857,0.5710144740732588,-3.418520170734169,5.33435810797296,-4.886079667195148,3.1551874450761517,49.499319503922216,3.9156512416726414,-21.109602175316752,5.741817389842794,28.246407706440976,1.297277284510102,24.143653091241912,35.42520408275978,-0.1304425587534821,-10.327843489434665,29.73536235594529,77.68472811642911,-82.7431652683148,160.42789338474392,-0.022729867889308787,0.06872882631374615,0.21210250602249053,-0.15862050924621549,0.370723015268706,3.1764250923248705,16.174913310035535,64.13049236054681,-47.75897457736289,111.8894669379097,0.0504697671771363,0.04889973135799446,0.2748576429356142,0.0,0.2748576429356142,18.971021474157236,14.976296533684724,58.46584213254971,-8.75287827870713,67.21872041125684,3.4324126782337916,13.088095854809009,29.54368499095108,-26.851419565159546,56.395104556110624,0.1601003028051421,3.720879603287611,7.6514286488611125,-8.230573726875711,15.882002375736825
0019/0019-0002_right_2055-2307_filtered_pose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,253,17.419380450569744,2.469646791550747,12.833461967826187,4.658011895121768,-1.5116302579462608,2.3636682182557354,0.9941819277132046,7.973614100454626,44.54756247432896,6.712938322633936,-27.767539804574312,1.8858407727854574,26.557678725011726,5.017330519196288,-2.5398634625489502,2.856502365809431,-0.14495225725642683,-12.454370806620219,25.33039916895169,28.756612564998814,-74.80622732121725,103.56283988621607,-0.027815841008007068,0.05612984193486482,0.0689523898900731,-0.15687080223803834,0.22582319212811144,3.1698264081333756,12.017318989555887,21.417087128012284,-37.15049182470868,58.567578952720964,0.0462716943086543,0.03137197159407197,0.14315697877778744,0.0,0.14315697877778744,19.30446204981893,18.4775827055203,65.93048723445355,-10.075757497640865,76.00624473209442,3.009295753660492,15.77300784973841,30.535739956177764,-34.223829671316366,64.75956962749413,-0.20594532890943348,2.738179225019143,5.999619041098926,-6.74593678635961,12.745555827458535
0019/0019-0002_right_419-662_filtered_pose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,244,15.510797586219212,0.0,17.223891721812237,0.0,-5.124977805118704,0.0,-5.642490861546264,0.0,43.3477769570145,0.0,-33.06136225732524,0.0,21.17163305583935,0.0,1.8589017799979195,0.7415117727381282,-0.12765556168968292,-11.162488335214343,27.490357896177795,57.755586588779586,-89.64484321154724,147.40042980032683,-0.023395915164449246,0.05466887015459166,0.08394105309434297,-0.14411195879057712,0.22805301188492008,2.971429919440739,15.483987377098549,36.15965199149693,-80.01778959569614,116.17744158719307,0.04954192871931709,0.029719716348649047,0.15364962205655394,0.0,0.15364962205655394,14.35177814254723,16.779133479844333,61.14767586935206,-9.093210370809743,70.2408862401618,-2.1394502216436457,14.58966091433599,21.37440743489475,-33.06136225732524,54.43576969221999,2.0657540143917204,3.292959253635607,8.233765522365783,-6.872223592672172,15.105989115037953
0019/0019-0003_backward_1033-1236_filtered_pose,4.077208984865539,12.87069484671079,24.440524243477057,-30.595584648422506,55.03610889189956,0.9879956798704272,14.700569668400494,26.818564811818163,31.29646059607231,85.19932542371492,-41.97067043939216,127.16999586310709,16.078490818538036,28.296657428286125,0.005258032444909027,2.667544946305507,9.834410761033167,-4.792376519365532,14.626787280398698,0.23684199219491267,2.9483652309995225,-0.5828351751297954,2.5606100516702086,4.343224255887186,-9.693530718948333,14.03675497483552,-1.4857235132534132,2.9559791056742992,14.356252604385322,29.449242910757015,89.99848215901214,-29.510369050148007,119.50885120916016,27.95024079004111,31.3132535734828,0.10110962444898196,0.20603154937020865,0.5913255525158163,-0.24629053199289075,0.8376160845087071,0.1971544073159801,0.19918081574788465,45,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0019/0019-0003_backward_1811-2027_filtered_pose,-0.7308691833886832,12.57910259452588,21.53891115941668,-34.99919234402982,56.53810350344651,-0.48564706076642455,11.598701056342463,-5.280818937821755,33.343204707551315,57.06369424005359,-74.18562770104549,131.24932194109908,6.178750139893396,22.354035586857524,-0.8985578370948223,2.611127476845261,5.867328016383252,-9.94704257545757,15.81437059184082,-0.8705856811330278,2.403511590882668,0.23154517010630885,2.1372485271696497,4.272345759338682,-4.48963024297124,8.761976002309922,0.7119179722118091,1.7283495348731819,9.949288587775605,20.88972462858854,79.22181634186065,-22.46912413530935,101.69094047716999,7.463000386204811,15.341856375536688,0.07768330007081148,0.16432582751810043,0.4911792641565805,-0.19109275582942128,0.6822720199860017,0.0620628037568529,0.12917705400989765,45,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0019/0019-0003_backward_280-517_filtered_pose,7.843397416624872,13.035088747586702,53.96106512009647,-15.004308662228198,68.96537378232466,5.447535563532639,10.38168467186437,35.743155781775485,27.60319505931511,78.10417711725283,-51.15712318995162,129.26130030720446,36.69760043459794,17.978540986750907,1.03909122992913,3.5023692078035187,13.009936258335983,-10.282610681808233,23.292546940144216,0.4135051698967507,2.5646142236161653,-0.6856950022408536,2.0908603377196022,3.060841154915002,-8.206889316933594,11.267730471848596,-0.8346014618317509,2.1253860856361455,11.072923696261908,18.325398294843996,69.36564671219278,-89.99333536148514,159.3589820736779,10.836371417857173,21.95308843620243,0.07830115727902041,0.27647676506783275,0.4679242055861681,-3.620678324733042,4.088602530319211,0.0617778529528377,0.3731002687613367,45,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0019/0019-0003_forward_0-93_filtered_pose,-14.104396683266959,10.726156089893943,14.42215748643713,-36.30817498961545,50.73033247605258,-12.096218192749426,12.375436230449896,-15.43983894169616,9.606811197952766,-1.180135852605128,-40.30771709724225,39.12758124463712,-12.148247530690576,4.178062618361283,-1.2834447943087026,4.070393979242717,2.858025563457266,-10.957375024441868,13.815400587899134,-0.8739753368235068,3.8204299191114415,8.12792315722585,177.6477672482311,179.98925605939064,-179.97750464436976,359.96676070376043,41.48595288013358,173.90633547334303,9.459796526276177,20.715295705839896,59.05866004932423,-18.561951770745843,77.62061182007008,-2.4551379456454567,6.39813876668689,-0.07244994180683802,0.16074765181466139,0.1591649287290846,-0.42884707660142574,0.5880120053305103,0.02117183468191959,0.05528974259483998,45,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0019/0019-0003_forward_1371-1572_filtered_pose,-9.709194128147754,15.621934306524025,42.06043255020407,-36.3679285434928,78.42836109369688,-15.111718139815409,8.640744202041384,-25.338675161644584,19.987910189417484,7.480947643322749,-84.34918502772535,91.8301326710481,-31.440491117243916,21.835994008736208,0.04146946133276306,3.7118958225522882,7.970673733193266,-11.203478970323317,19.174152703516583,-0.006801214399506514,3.972349304402999,-107.00723153519871,142.09493441457792,179.99834753604074,-179.98552587754622,359.98387341358693,-61.47657996265133,167.36541868536216,15.235775724465496,17.906690898950274,51.630339580228046,-18.544871843954052,70.1752114241821,14.297885747924324,17.90866278256399,-0.1250352994386897,0.14654174448953636,0.15902362479105062,-0.39201113064845444,0.5510347554395051,-0.1178534401887198,0.14827237206054955,45,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0019/0019-0003_forward_618-827_filtered_pose,-8.549024861606531,10.25636032651088,16.27724639978832,-33.684541733907416,49.961788133695734,-8.730568173090358,8.683711623381209,-16.067567196634272,14.918106600232937,9.496394369682724,-39.43381414417201,48.93020851385474,-7.4312275114905,12.701042863929468,1.7817378936468193,3.6514586349923697,34.07716532375819,-7.127699448394211,41.2048647721524,2.2392045546959602,4.289998838383775,38.931592553218046,173.6433564774853,179.99379450020461,-179.9896888983307,359.9834833985353,103.07720163800046,145.26053493638463,0.16443061475482124,14.67344175599915,33.70104193043194,-22.692913914779798,56.393955845211735,-3.3686158847262186,13.555549772591673,-0.0005952836041967919,0.12485920374572398,0.19289597203393674,-0.2774297783464051,0.47032575038034186,0.029158274477135506,0.11614047471068244,45,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0020/0020-0001_backward_0-435_filtered_pose,5.793161914329617,11.17288553156872,34.65794792885668,-15.29027725857963,49.94822518743631,6.872239944578215,11.399511261672304,30.39572920264972,25.434799267995622,80.28558578819491,-18.308495228067166,98.59408101626207,30.69435608904047,24.62376468663468,0.503476738870925,2.226512523414277,7.903969064379443,-2.367109946125991,10.271079010505435,0.6496462507941141,2.2796282033589015,-3.3950310418058574,1.8747662550348763,1.5674006658077682,-7.948975378619773,9.516376044427542,-3.820682902007301,1.7053127116062123,10.855813720735044,7.971685666930844,31.031430444346462,-4.999557383697766,36.03098782804423,8.347202510268652,7.367792991667209,0.09321441081760812,0.06759272502161104,0.2577541046062144,-0.043574023521870585,0.30132812812808496,0.07193819932356148,0.06304918077645007,45,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0020/0020-0001_forward_567-978_filtered_pose,-38.05038465621877,18.542880508594063,-5.222661644227948,-94.28971355434214,89.0670519101142,-34.18183094153491,15.415774962854659,-36.853758120130706,15.212519422430818,-9.94129912142538,-85.87405056395319,75.9327514425278,-38.31813115645726,14.854551243968418,-0.25737045448734486,2.914897017479102,4.039700644960745,-10.90119639279704,14.940897037757786,-0.4614470662168319,3.1220396284417946,30.83007319289674,175.4759920361248,179.9659983251177,-179.99136293194962,359.9573612570673,79.0424914368419,159.5352740187034,-12.862261815610646,8.044114500203314,5.045852293891887,-26.987229534731213,32.0330818286231,-13.07836377842675,7.798332932745187,0.11027473783022958,0.068304819240743,0.2268959475599368,-0.04397647149313386,0.2708724190530707,0.1121033639504352,0.065924828761802,45,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0020/0020-0002_backward_0-413_filtered_pose,7.245420099138882,8.383846137769542,25.445446282064083,-9.459835828764035,34.90528211082812,10.119756065922465,7.544588539077155,29.148220676533892,27.44908005853964,79.56722342686292,-61.210935404890385,140.7781588317533,34.06029224618161,21.671121828826273,0.3456447019622544,1.8444013925098504,6.010467788532762,-3.226092240086865,9.236560028619627,0.5488322665079473,1.8221720815897975,0.9543002378864527,1.9960457740733426,8.65462332583179,-4.242078635551023,12.896701961382814,0.8247676990860461,1.7024661938263452,-8.039134711098892,9.678387582090734,11.053511879123295,-33.49312935200694,44.54664123113024,-8.54333315404356,9.920896430377505,-0.06880120096746464,0.08237008990850117,0.09586285556856337,-0.2759184929444443,0.3717813485130077,-0.07305640630327646,0.08447355610973004,45,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0020/0020-0002_forward_1044-1391_filtered_pose,-46.34220743226454,29.26531599703657,10.626307902280288,-120.68604827333976,131.31235617562004,-39.80345764759756,23.050270025447812,-26.402582620006722,14.182548466048205,11.468449344307617,-54.13638767766452,65.60483702197214,-28.131017714839746,11.624264213058222,-0.06031943469697709,3.3680571379103377,7.5690031272704985,-10.599849999308608,18.16885312657911,0.7165309523449572,2.7201263004818257,-114.86282123681302,134.09045505399854,179.9729205216013,-179.97830798991194,359.95122851151325,-124.74374703720437,124.43110548615941,0.9236884037839556,6.482759169079544,13.789370029907808,-13.752543150002204,27.54191317991001,2.9456105472428775,7.333075328890894,-0.007994535185468185,0.0562796963694998,0.11886450324725892,-0.11917664048491099,0.2380411437321699,-0.025591874151475277,0.06360287957178481,45,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0020/0020-0003_left_99-217_filtered_pose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,119,,,,,,,,,,,,,,,,,,-20.966522913272037,25.914258033958827,20.772787123527795,-89.15877113242676,109.93155825595456,-0.049965890703550474,0.05663275038621395,0.05558774001200806,-0.16685639721929144,0.2224441372312995,-5.185369841382121,9.39546000604009,9.340645321008353,-38.193000173518215,47.53364549452657,0.029186951637200084,0.024140684780749256,0.09737251595891865,0.0,0.09737251595891865,26.88341920079814,20.006363956692912,71.87566983874737,2.01589731722234,69.85977252152503,10.535844751412553,16.665225387896957,38.412330137835795,-19.266782498143215,57.67911263597901,0.2425123526002634,4.057065572264283,8.992131322297606,-7.919144867671727,16.911276189969332
0020/0020-0003_right_508-619_filtered_pose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,112,13.348776802732445,0.0,5.940500737424472,0.0,1.8298749199370832,0.0,-0.19392096743868592,0.0,66.93870725701848,0.0,-23.693480459423398,0.0,29.47755480255978,0.0,-3.8468360806879622,1.1189218396280975,-0.17456180416624992,-18.709132102436037,27.273746316262944,22.812718856446587,-87.64746865467669,110.46018751112328,-0.04265251925127891,0.059736137831062505,0.05685370873133404,-0.17456180416624992,0.23141551289758394,0.9869260754271701,10.134252799977338,17.20425950206483,-30.93127428789937,48.1355337899642,0.07750701264717022,0.02762171035641965,0.1537243565900274,0.018253772184023364,0.13547058440600404,28.580723476759072,22.791420666484896,71.34397294076298,-0.19392096743868592,71.53789390820167,5.956730828993109,17.288695954591184,33.03948031845363,-23.693480459423398,56.732960777877025,2.086492745318757,2.535732396375932,8.680251085478591,-2.99427823736337,11.67452932284196
0020/0020-0004_left_178-286_filtered_pose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,109,,,,,,,,,,,,,,,,,,-21.911330473083922,27.56194984286492,18.90017374880375,-89.60544837840837,108.50562212721212,-0.051157202070515294,0.05839939517307132,0.047700208042311426,-0.16553946554976479,0.2132396735920762,-6.327630678433926,8.97185086238844,8.421527584727812,-34.97522105860851,43.39674864333632,0.03442206296173428,0.022540942005120666,0.09414434864893859,0.0,0.09414434864893859,25.838132090078187,23.240550511525857,74.79527183627401,-3.0722958729895424,77.86756770926355,12.426022364468281,18.57788256561298,43.52162497470593,-22.618518026312273,66.1401430010182,-1.3071818951864396,2.8344431292843884,5.223504579006844,-6.357316326478253,11.580820905485098
0020/0020-0004_right_614-719_filtered_pose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,106,,,,,,,,,,,,,,,,,,-18.810498134674436,29.03518241068776,26.358862578613266,-86.66564590196008,113.02450848057335,-0.039600299267881105,0.059481027378385426,0.068236876744422,-0.16145216980785934,0.22968904655228134,-0.8514179064394837,10.317559393344997,15.491299266364862,-41.43381763833466,56.92511690469952,0.07513986792060016,0.028129266353296437,0.1603183736266856,0.024906385972336634,0.13541198765434898,24.88314771323088,20.589908745125445,67.27990182384968,-1.7518626495775322,69.03176447342722,9.931534692142504,15.660379651413308,32.38896534562494,-20.97596675585993,53.36493210148487,-3.928073054754963,2.431860500475398,3.2077098985044685,-7.715529265582193,10.923239164086661
0020/0020-0005_backward_157-575_filtered_pose,5.308306285397273,9.359031321605354,29.680573725777712,-12.065194591318201,41.745768317095916,6.6422676044423365,8.924346963089445,25.64190630837498,25.71456714422752,79.7681684701583,-30.50672783647703,110.27489630663533,32.19945445138641,29.34410035907578,0.35802892704561584,1.6892613261780776,6.810241116510837,-2.3527827207889267,9.163023837299765,0.2778056482722008,1.4253268390395994,-4.151592233059785,2.4244490231941227,4.851791088369549,-9.994713031862432,14.84650412023198,-4.782300555299186,1.9256699730280515,22.96312340397298,8.690165343384795,40.40870372040372,2.4934989789610604,37.915204741442665,23.99573177264137,8.2040784392251,0.19289032154760802,0.06967654195783354,0.3241177890106018,0.021753015438095432,0.30236477357250635,0.20130459738531548,0.06532491585705787,45,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0020/0020-0005_forward_664-1009_filtered_pose,-43.44315696581592,22.363798363561664,13.017232388488436,-112.1889033217974,125.20613571028584,-42.42652393173378,20.70914819424358,-24.457459449661055,13.681641010572244,30.612691667414957,-51.47274387018252,82.08543553759748,-26.184184638813303,10.15213658116958,-0.8561039067186266,3.2876379819774946,3.3090505474423875,-11.019288422629565,14.328338970071952,-1.5323567964009988,3.73235817941413,-18.411596155952566,176.71807783021043,179.95567313137664,-179.97132672910217,359.9269998604788,-15.29460146103893,177.42697429673993,-12.48114627922971,7.9329873782980656,5.2034502054628815,-47.47294340690546,52.67639361236834,-11.354400900496534,7.21929434964495,0.10684027114321842,0.06555024688235725,0.36847911148287876,-0.04534627483472336,0.41382538631760213,0.09770561879394178,0.06156935736447444,45,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0021/0021-0001_backward_309-450_filtered_pose,7.307473406659726,14.289092397305561,33.36215550935177,-19.353411873402315,52.71556738275409,11.52436262546518,14.169165893948046,25.712108118823608,17.92385249686891,74.04030086693957,-2.0199856762160575,76.06028654315563,29.832777029710947,19.419723631898414,1.4411504910810726,3.307973260773359,11.011697759290843,-5.345033773066641,16.356731532357486,1.6759225074446746,3.775553742830256,1.6876242569702642,2.423227322376299,8.03799621680649,-4.638574407006491,12.676570623812982,1.6768774371106767,2.526390069159705,-26.66120791569021,12.793668010563172,4.658898773316308,-54.77150686060446,59.43040563392077,-26.422854794502754,14.02861914395653,-0.2192064194882321,0.1002374916892356,0.04061177403283882,-0.4084290690886105,0.4490408431214493,-0.21627713965440928,0.10938310507557625,45,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0021/0021-0001_backward_784-903_filtered_pose,3.822468567431179,10.266188400036112,23.461630351159258,-19.53711972091639,42.99875007207565,7.4775465329188515,9.804239791623417,11.861037906599654,17.884106932370322,50.98467219256148,-22.03273412291481,73.0174063154763,19.607700580604533,14.826709089275361,0.9504299441789982,3.061929346652615,10.420158575262548,-3.4734650846845274,13.893623659947075,1.624778443768603,3.4716567473167106,1.145506913562773,2.7536304512492333,7.9127823641708215,-5.102291945463883,13.015074309634706,0.7498786127632939,2.718901866275024,-24.851462707921595,11.806745062568147,7.855453170246559,-52.570217478808495,60.42567064905505,-21.76705711646316,12.354726417277774,-0.20586965096401932,0.09297756943240897,0.06833719727054174,-0.3970493988073835,0.4653865960779252,-0.18137771743628944,0.09977575038339244,45,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0021/0021-0001_forward_516-665_filtered_pose,-18.98757980883211,12.053874164026436,15.103971440230115,-36.47159487852989,51.57556631876001,-17.500864257825217,13.004917425744914,-29.105545067838577,12.226441395066164,0.9011912799500589,-49.4650092822403,50.366200562190365,-27.540998700765954,11.275755035324973,-1.5113405320698097,4.071173722961081,3.8922370776305075,-12.58244838037846,16.474685458008967,-1.5699585502844746,4.4189458393523156,153.79804531368754,88.98460819167643,179.9662603382492,-179.95536965205864,359.92162999030785,163.11955180510878,69.99143891036803,-9.488709733053822,11.227151181039929,24.21270699682417,-32.1653864132237,56.37809341004787,-8.087524468583,11.50898822991503,0.08120397553654816,0.09562684560375502,0.2661824879115992,-0.20506265643425323,0.4712451443458524,0.06954828226626544,0.09854681565167728,45,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0021/0021-0001_forward_52-183_filtered_pose,-17.59147811199254,9.573809080289182,3.5190249471718626,-39.967862175294755,43.48688712246662,-18.304077826069317,8.440235951342643,-25.599995251054168,6.903300210797857,-12.148950481841949,-38.89922495455071,26.75027447270876,-22.732110979545407,6.479099637619144,-1.4085165246572335,3.878017493962442,4.569319043584351,-12.591159485930788,17.16047852951514,-1.4326034768769054,3.8140430182947127,150.33318249053755,94.39777522842519,179.71105984155358,-179.91325422041115,359.6243140619647,150.4145619934431,94.40118140251853,-10.7889063638238,12.195939292919844,17.74181002898483,-37.03962952071935,54.78143954970418,-10.214423637347615,12.365546411233215,0.0916841258622032,0.10302582859264171,0.30118363397783376,-0.15236407933057822,0.453547713308412,0.08694087516631574,0.10492109369630089,45,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
